,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
98382,0,150092710,2022-05-02,2024-07-02,3.0,22290.0,2022-04-01,ws,1
116760,0,150092710,2024-07-02,2025-06-30,3.0,22290.0,2024-06-01,ws,1
971,5,150092910,2010-01-01,2012-04-02,,30420.0,2012-03-05,bdm,0
971,5,150092910,2012-04-02,2012-05-02,,30420.0,2012-03-05,ws,1
8180,0,150092910,2012-05-02,2014-05-02,3.0,30420.0,2012-04-01,ws,1
19579,0,150092910,2014-05-02,2016-04-02,3.0,30420.0,2014-04-01,ws,1
28629,5,150092910,2016-04-02,2016-05-02,,35590.0,2016-03-18,ws,1
32941,0,150092910,2016-05-02,2018-04-02,3.0,35590.0,2016-04-01,ws,1
44293,5,150092910,2018-04-02,2018-05-02,,35590.0,2018-03-20,ws,1
49613,0,150092910,2018-05-02,2019-11-02,3.0,35590.0,2018-04-01,ws,1
58043,0,150092910,2019-11-02,2020-04-02,3.0,35590.0,2019-10-01,ws,1
67905,5,150092910,2020-04-02,2020-05-02,,35590.0,2020-03-23,ws,1
73866,0,150092910,2020-05-02,2022-05-02,3.0,35590.0,2020-04-01,ws,1
98383,0,150092910,2022-05-02,2024-07-02,3.0,35590.0,2022-04-01,ws,1
116761,0,150092910,2024-07-02,2025-06-30,3.0,35590.0,2024-06-01,ws,1
972,5,150093110,2010-01-01,2012-04-02,,3340.0,2012-03-05,bdm,0
972,5,150093110,2012-04-02,2012-05-02,,3340.0,2012-03-05,ws,1
8181,0,150093110,2012-05-02,2014-05-02,3.0,3340.0,2012-04-01,ws,1
19580,0,150093110,2014-05-02,2016-04-02,3.0,3340.0,2014-04-01,ws,1
28630,5,150093110,2016-04-02,2016-05-02,,3340.0,2016-03-18,ws,1
32942,0,150093110,2016-05-02,2018-04-02,3.0,3340.0,2016-04-01,ws,1
44294,5,150093110,2018-04-02,2018-05-02,,4000.0,2018-03-20,ws,1
49614,0,150093110,2018-05-02,2019-11-02,3.0,4000.0,2018-04-01,ws,1
58044,0,150093110,2019-11-02,2020-04-02,3.0,4000.0,2019-10-01,ws,1
67906,5,150093110,2020-04-02,2020-05-02,,4000.0,2020-03-23,ws,1
73867,0,150093110,2020-05-02,2022-05-02,3.0,4000.0,2020-04-01,ws,1
98384,0,150093110,2022-05-02,2024-07-02,3.0,4000.0,2022-04-01,ws,1
116762,0,150093110,2024-07-02,2025-06-30,3.0,4000.0,2024-06-01,ws,1
973,5,150093210,2010-01-01,2012-04-02,,8910.0,2012-03-05,bdm,0
973,5,150093210,2012-04-02,2012-05-02,,8910.0,2012-03-05,ws,1
8182,0,150093210,2012-05-02,2014-05-02,3.0,8910.0,2012-04-01,ws,1
19581,0,150093210,2014-05-02,2016-04-02,3.0,8910.0,2014-04-01,ws,1
28631,5,150093210,2016-04-02,2016-05-02,,8910.0,2016-03-18,ws,1
32943,0,150093210,2016-05-02,2018-04-02,3.0,8910.0,2016-04-01,ws,1
44295,5,150093210,2018-04-02,2018-05-02,,9960.0,2018-03-20,ws,1
49615,0,150093210,2018-05-02,2019-11-02,3.0,9960.0,2018-04-01,ws,1
58045,0,150093210,2019-11-02,2020-04-02,3.0,9960.0,2019-10-01,ws,1
67907,5,150093210,2020-04-02,2020-05-02,,9960.0,2020-03-23,ws,1
73868,0,150093210,2020-05-02,2022-05-02,3.0,9960.0,2020-04-01,ws,1
98385,0,150093210,2022-05-02,2024-07-02,3.0,9960.0,2022-04-01,ws,1
116763,0,150093210,2024-07-02,2025-06-30,3.0,9960.0,2024-06-01,ws,1
974,5,150093410,2010-01-01,2012-04-02,,15550.0,2012-03-05,bdm,0
974,5,150093410,2012-04-02,2012-05-02,,15550.0,2012-03-05,ws,1
8183,0,150093410,2012-05-02,2014-05-02,3.0,15550.0,2012-04-01,ws,1
19582,0,150093410,2014-05-02,2016-04-02,3.0,15550.0,2014-04-01,ws,1
28632,5,150093410,2016-04-02,2016-05-02,,17110.0,2016-03-18,ws,1
32944,0,150093410,2016-05-02,2018-04-02,3.0,17110.0,2016-04-01,ws,1
44296,5,150093410,2018-04-02,2018-05-02,,19240.0,2018-03-20,ws,1
49616,0,150093410,2018-05-02,2019-11-02,3.0,19240.0,2018-04-01,ws,1
58046,0,150093410,2019-11-02,2020-04-02,3.0,19240.0,2019-10-01,ws,1
67908,5,150093410,2020-04-02,2020-05-02,,19240.0,2020-03-23,ws,1
73869,0,150093410,2020-05-02,2022-05-02,3.0,19240.0,2020-04-01,ws,1
98386,0,150093410,2022-05-02,2024-07-02,3.0,19240.0,2022-04-01,ws,1
116764,0,150093410,2024-07-02,2025-06-30,3.0,19240.0,2024-06-01,ws,1
975,5,150093510,2010-01-01,2012-04-02,,29410.0,2012-03-05,bdm,0
975,5,150093510,2012-04-02,2012-05-02,,29410.0,2012-03-05,ws,1
8184,0,150093510,2012-05-02,2014-05-02,3.0,29410.0,2012-04-01,ws,1
19583,0,150093510,2014-05-02,2016-04-02,3.0,29410.0,2014-04-01,ws,1
28633,5,150093510,2016-04-02,2016-05-02,,35290.0,2016-03-18,ws,1
32945,0,150093510,2016-05-02,2018-04-02,3.0,35290.0,2016-04-01,ws,1
44297,5,150093510,2018-04-02,2018-05-02,,36700.0,2018-03-20,ws,1
49617,0,150093510,2018-05-02,2019-11-02,3.0,36700.0,2018-04-01,ws,1
58047,0,150093510,2019-11-02,2020-04-02,3.0,36700.0,2019-10-01,ws,1
67909,5,150093510,2020-04-02,2020-05-02,,36700.0,2020-03-23,ws,1
73870,0,150093510,2020-05-02,2022-05-02,3.0,36700.0,2020-04-01,ws,1
98387,0,150093510,2022-05-02,2024-07-02,3.0,36700.0,2022-04-01,ws,1
116765,0,150093510,2024-07-02,2025-06-30,3.0,36700.0,2024-06-01,ws,1
8185,0,150093610,2010-01-01,2012-05-02,3.0,690.0,2012-04-01,bdm,0
8185,0,150093610,2012-05-02,2014-05-02,3.0,690.0,2012-04-01,ws,1
19584,0,150093610,2014-05-02,2016-04-02,3.0,690.0,2014-04-01,ws,1
28634,5,150093610,2016-04-02,2016-05-02,,690.0,2016-03-18,ws,1
32946,0,150093610,2016-05-02,2018-04-02,3.0,690.0,2016-04-01,ws,1
44298,5,150093610,2018-04-02,2018-05-02,,690.0,2018-03-20,ws,1
49618,0,150093610,2018-05-02,2019-11-02,3.0,690.0,2018-04-01,ws,1
