,c0,c2,c4,c9,c10,c13,c14,c15,c16,c31,c89,c90,c91,c92,c93,c94,ymd,next_month_day1,next_month_day2,filename,dt_rank_neg
15962,9,190725210,救命救急入院料３（救命救急）（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15963,9,190725510,救命救急入院料３（広範囲熱傷・３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15964,9,190725810,救命救急入院料３（広範囲熱傷・４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15965,9,190726110,救命救急入院料３（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15966,9,190726410,救命救急入院料３（広範囲熱傷・１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15967,9,190726710,救命救急入院料３（広範囲熱傷・３１～６０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15968,9,190726910,救命救急入院料４（救命救急入院料）（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15969,9,190727010,救命救急入院料４（救命救急入院料）（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15970,9,190727110,救命救急入院料４（救命救急入院料）（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15971,9,190727210,救命救急入院料４（広範囲熱傷・３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15972,9,190727310,救命救急入院料４（広範囲熱傷・４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15973,9,190727410,救命救急入院料４（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15974,9,190727510,救命救急入院料４（広範囲熱傷・１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15975,9,190727610,救命救急入院料４（広範囲熱傷・３１～６０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15976,9,190727710,特定集中治療室管理料１（７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15977,9,190727810,特定集中治療室管理料１（８日以上１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15978,9,190727910,特定集中治療室管理料２（特定集中・７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15979,9,190728010,特定集中治療室管理料２（特定集中・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15980,9,190728110,特定集中治療室管理料２（広範囲熱傷・７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15981,9,190728210,特定集中治療室管理料２（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15982,9,190728310,特定集中治療室管理料２（広範囲熱傷・１５～３０日・栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15983,9,190728410,特定集中治療室管理料２（広範囲熱傷・３１～６０日・栄管経過措置）,,3.0,,,,,,1,2,301,0,6,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15984,9,190728510,ハイケアユニット入院医療管理料（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,2,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15985,9,190728610,ハイケアユニット入院医療管理料（１５～２１日）（栄管経過措置）,,3.0,,,,,,1,2,301,2,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15986,9,190728710,脳卒中ケアユニット入院医療管理料（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,3,1,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15987,9,190728810,小児特定集中治療室管理料（７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,4,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15988,9,190728910,小児特定集中治療室管理料（８日以上１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,4,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15989,9,190729010,新生児特定集中治療室管理料１（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15990,9,190729110,新生児特定集中治療室管理料１（１５～３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15991,9,190729210,新生児特定集中治療室管理料１（３１～９０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15992,9,190729310,新生児特定集中治療室管理料２（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15993,9,190729410,新生児特定集中治療室管理料２（１５～３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15994,9,190729510,新生児特定集中治療室管理料２（３１～９０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15995,9,190729710,総合周産期特定集中治療室管理料１（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,303,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15996,9,190730010,総合周産期特定集中治療室管理料２（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,303,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15997,9,190730310,総合周産期特定集中治療室管理料２（１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,303,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15998,9,190730610,総合周産期特定集中治療室管理料２（３１～９０日）（栄管経過措置）,,3.0,,,,,,1,2,303,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
15999,9,190730810,新生児治療回復室入院医療管理料（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,303,2,1,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16000,9,190730910,新生児治療回復室入院医療管理料（１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,303,2,1,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16001,9,190731010,新生児治療回復室入院医療管理料（３１～１２０日）（栄管経過措置）,,3.0,,,,,,1,2,303,2,1,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16002,9,190731110,一類感染症患者入院医療管理料（７日以内）（栄管経過措置）,,3.0,,,,,,1,2,305,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16003,9,190731210,一類感染症患者入院医療管理料（８日～１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,305,0,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16004,9,190731310,小児入院医療管理料１（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16005,9,190731410,小児入院医療管理料１（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16006,9,190731510,小児入院医療管理料１（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16007,9,190731610,小児入院医療管理料２（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16008,9,190731710,小児入院医療管理料２（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16009,9,190731810,小児入院医療管理料２（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16010,9,190731910,小児入院医療管理料３（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16011,9,190732010,小児入院医療管理料３（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16012,9,190732110,小児入院医療管理料３（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16013,9,190732210,小児入院医療管理料４（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16014,9,190732310,小児入院医療管理料４（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16015,9,190732410,小児入院医療管理料４（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16016,9,190732510,小児入院医療管理料５（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16017,9,190732610,小児入院医療管理料５（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16018,9,190732710,小児入院医療管理料５（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16019,9,190732910,救命救急入院料１（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16020,9,190733210,救命救急入院料１（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16021,9,190733510,救命救急入院料１（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16022,9,190733710,救命救急入院料２（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16023,9,190733810,救命救急入院料２（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16024,9,190733910,救命救急入院料２（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16025,9,190734110,救命救急入院料３（救命救急）（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16026,9,190734410,救命救急入院料３（救命救急）（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16027,9,190734710,救命救急入院料３（救命救急）（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16028,9,190735010,救命救急入院料３（広範囲熱傷・３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16029,9,190735310,救命救急入院料３（広範囲熱傷・４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16030,9,190735610,救命救急入院料３（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16031,9,190735910,救命救急入院料３（広範囲熱傷・１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16032,9,190736210,救命救急入院料３（広範囲熱傷・３１～６０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16033,9,190736410,救命救急入院料４（救命救急入院料）（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16034,9,190736510,救命救急入院料４（救命救急入院料）（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16035,9,190736610,救命救急入院料４（救命救急入院料）（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16036,9,190736710,救命救急入院料４（広範囲熱傷・３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16037,9,190736810,救命救急入院料４（広範囲熱傷・４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16038,9,190736910,救命救急入院料４（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16039,9,190737010,救命救急入院料４（広範囲熱傷・１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16040,9,190737110,救命救急入院料４（広範囲熱傷・３１～６０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16041,9,190737210,特定集中治療室管理料１（７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16042,9,190737310,特定集中治療室管理料１（８日以上１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16043,9,190737410,特定集中治療室管理料２（特定集中・７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16044,9,190737510,特定集中治療室管理料２（特定集中・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16045,9,190737610,特定集中治療室管理料２（広範囲熱傷・７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16046,9,190737710,特定集中治療室管理料２（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16047,9,190737810,特定集中治療室管理料２（広範囲熱傷・１５～３０日・栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16048,9,190737910,特定集中治療室管理料２（広範囲熱傷・３１～６０日・栄管経過措置）,,3.0,,,,,,1,2,301,0,8,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16049,9,190738010,ハイケアユニット入院医療管理料（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,2,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16050,9,190738110,ハイケアユニット入院医療管理料（１５～２１日）（栄管経過措置）,,3.0,,,,,,1,2,301,2,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16051,9,190738210,脳卒中ケアユニット入院医療管理料（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,3,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16052,9,190738310,小児特定集中治療室管理料（７日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,4,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16053,9,190738410,小児特定集中治療室管理料（８日以上１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,301,4,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16054,9,190738510,新生児特定集中治療室管理料１（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16055,9,190738610,新生児特定集中治療室管理料１（１５～３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16056,9,190738710,新生児特定集中治療室管理料１（３１～９０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16057,9,190738810,新生児特定集中治療室管理料２（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16058,9,190738910,新生児特定集中治療室管理料２（１５～３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16059,9,190739010,新生児特定集中治療室管理料２（３１～９０日以内）（栄管経過措置）,,3.0,,,,,,1,2,302,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16060,9,190739210,総合周産期特定集中治療室管理料１（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,303,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16061,9,190739510,総合周産期特定集中治療室管理料２（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,303,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16062,9,190739810,総合周産期特定集中治療室管理料２（１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,303,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
123209,0,190739910,認知症治療病棟入院料１（３１日以上６０日以内）,,3.0,0.0,0.0,0.0,0.0,99999999.0,1,2,314,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
123210,0,190740010,認知症治療病棟入院料１（６１日以上）,,3.0,0.0,0.0,0.0,0.0,99999999.0,1,2,314,0,1,0,2024-06-01,2024-07-01,2024-07-02,s_ALL20250801.csv,1.0
16063,9,190740110,総合周産期特定集中治療室管理料２（３１～９０日）（栄管経過措置）,,3.0,,,,,,1,2,303,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16064,9,190740310,新生児治療回復室入院医療管理料（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,303,2,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16065,9,190740410,新生児治療回復室入院医療管理料（１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,303,2,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16066,9,190740510,新生児治療回復室入院医療管理料（３１～１２０日）（栄管経過措置）,,3.0,,,,,,1,2,303,2,3,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16067,9,190740610,一類感染症患者入院医療管理料（７日以内）（栄管経過措置）,,3.0,,,,,,1,2,305,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16068,9,190740710,一類感染症患者入院医療管理料（８日～１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,305,0,5,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16069,9,190740810,小児入院医療管理料１（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16070,9,190740910,小児入院医療管理料１（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16071,9,190741010,小児入院医療管理料１（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16072,9,190741110,小児入院医療管理料２（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16073,9,190741210,小児入院医療管理料２（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16074,9,190741310,小児入院医療管理料２（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16075,9,190741410,小児入院医療管理料３（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16076,9,190741510,小児入院医療管理料３（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16077,9,190741610,小児入院医療管理料３（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16078,9,190741710,小児入院医療管理料４（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16079,9,190741810,小児入院医療管理料４（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16080,9,190741910,小児入院医療管理料４（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16081,9,190742010,小児入院医療管理料５（１４日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16082,9,190742110,小児入院医療管理料５（１５日以上３０日以内）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16083,9,190742210,小児入院医療管理料５（３１日以上）（栄管経過措置）,,3.0,,,,,,1,2,307,0,9,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16084,9,190742410,救命救急入院料１（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16085,9,190742710,救命救急入院料１（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16086,9,190743010,救命救急入院料１（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16087,9,190743210,救命救急入院料２（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16088,9,190743310,救命救急入院料２（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16089,9,190743410,救命救急入院料２（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16090,9,190743610,救命救急入院料３（救命救急）（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16091,9,190743910,救命救急入院料３（救命救急）（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16092,9,190744210,救命救急入院料３（救命救急）（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16093,9,190744510,救命救急入院料３（広範囲熱傷・３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16094,9,190744810,救命救急入院料３（広範囲熱傷・４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16095,9,190745110,救命救急入院料３（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16096,9,190745410,救命救急入院料３（広範囲熱傷・１５～３０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16097,9,190745710,救命救急入院料３（広範囲熱傷・３１～６０日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16098,9,190745910,救命救急入院料４（救命救急入院料）（３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16099,9,190746010,救命救急入院料４（救命救急入院料）（４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16100,9,190746110,救命救急入院料４（救命救急入院料）（８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16101,9,190746210,救命救急入院料４（広範囲熱傷・３日以内）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16102,9,190746310,救命救急入院料４（広範囲熱傷・４～７日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
16103,9,190746410,救命救急入院料４（広範囲熱傷・８～１４日）（栄管経過措置）,,3.0,,,,,,1,2,300,0,7,0,2014-03-31,2014-04-01,2014-04-02,s_20140313.csv,1.0
