,c0,c2,t1,t2,pointlab,point,ymd,tag,ind
11429,0,700600000,2019-11-02,2020-05-02,2.0,0.0,2019-10-01,ws,1
14065,0,700600000,2020-05-02,2022-05-02,2.0,0.0,2020-04-01,ws,1
20731,0,700600000,2022-05-02,2024-07-02,2.0,0.0,2022-04-01,ws,1
24819,0,700600000,2024-07-02,2025-06-30,2.0,0.0,2024-06-01,ws,1
36,0,700630000,2010-01-01,2012-05-02,1.0,83.0,2012-04-01,bdm,0
1234,0,700630000,2012-05-02,2014-05-02,1.0,83.0,2012-04-01,ws,1
3691,0,700630000,2014-05-02,2016-05-02,1.0,85.0,2014-04-01,ws,1
6289,0,700630000,2016-05-02,2018-05-02,1.0,85.0,2016-04-01,ws,1
8920,0,700630000,2018-05-02,2019-11-02,1.0,85.0,2018-04-01,ws,1
11430,0,700630000,2019-11-02,2020-05-02,1.0,87.0,2019-10-01,ws,1
14066,0,700630000,2020-05-02,2022-05-02,1.0,87.0,2020-04-01,ws,1
20732,0,700630000,2022-05-02,2024-07-02,1.0,87.0,2022-04-01,ws,1
24820,0,700630000,2024-07-02,2025-06-30,1.0,87.0,2024-06-01,ws,1
37,0,700640000,2010-01-01,2012-05-02,1.0,66.0,2012-04-01,bdm,0
1235,0,700640000,2012-05-02,2014-05-02,1.0,66.0,2012-04-01,ws,1
3692,0,700640000,2014-05-02,2016-05-02,1.0,67.0,2014-04-01,ws,1
6290,0,700640000,2016-05-02,2018-05-02,1.0,67.0,2016-04-01,ws,1
8921,0,700640000,2018-05-02,2019-11-02,1.0,67.0,2018-04-01,ws,1
11431,0,700640000,2019-11-02,2020-05-02,1.0,68.0,2019-10-01,ws,1
14067,0,700640000,2020-05-02,2022-05-02,1.0,68.0,2020-04-01,ws,1
20733,0,700640000,2022-05-02,2024-07-02,1.0,68.0,2022-04-01,ws,1
24821,0,700640000,2024-07-02,2025-06-30,1.0,68.0,2024-06-01,ws,1
38,0,700650000,2010-01-01,2012-05-02,1.0,44.0,2012-04-01,bdm,0
1236,0,700650000,2012-05-02,2014-05-02,1.0,44.0,2012-04-01,ws,1
3693,0,700650000,2014-05-02,2016-05-02,1.0,45.0,2014-04-01,ws,1
6291,0,700650000,2016-05-02,2018-05-02,1.0,45.0,2016-04-01,ws,1
8922,0,700650000,2018-05-02,2019-11-02,1.0,45.0,2018-04-01,ws,1
11432,0,700650000,2019-11-02,2020-05-02,1.0,46.0,2019-10-01,ws,1
14068,0,700650000,2020-05-02,2022-05-02,1.0,46.0,2020-04-01,ws,1
20734,0,700650000,2022-05-02,2024-07-02,1.0,46.0,2022-04-01,ws,1
24822,0,700650000,2024-07-02,2025-06-30,1.0,46.0,2024-06-01,ws,1
39,0,700680000,2010-01-01,2012-05-02,1.0,23.0,2012-04-01,bdm,0
1237,0,700680000,2012-05-02,2014-05-02,1.0,23.0,2012-04-01,ws,1
3694,0,700680000,2014-05-02,2016-05-02,1.0,23.0,2014-04-01,ws,1
6292,0,700680000,2016-05-02,2018-05-02,1.0,23.0,2016-04-01,ws,1
8923,0,700680000,2018-05-02,2019-11-02,1.0,23.0,2018-04-01,ws,1
11433,0,700680000,2019-11-02,2020-05-02,1.0,23.0,2019-10-01,ws,1
14069,0,700680000,2020-05-02,2022-05-02,1.0,23.0,2020-04-01,ws,1
20735,0,700680000,2022-05-02,2024-07-02,1.0,23.0,2022-04-01,ws,1
24823,0,700680000,2024-07-02,2025-06-30,1.0,23.0,2024-06-01,ws,1
40,5,700710000,2010-01-01,2012-05-02,1.0,258.0,2012-04-01,bdm,0
1238,0,700710000,2012-05-02,2014-05-02,1.0,258.0,2012-04-01,ws,1
3695,0,700710000,2014-05-02,2016-05-02,1.0,247.0,2014-04-01,ws,1
6293,0,700710000,2016-05-02,2018-05-02,1.0,243.0,2016-04-01,ws,1
8924,0,700710000,2018-05-02,2019-11-02,1.0,222.0,2018-04-01,ws,1
11434,0,700710000,2019-11-02,2020-05-02,1.0,226.0,2019-10-01,ws,1
14070,0,700710000,2020-05-02,2022-05-02,1.0,226.0,2020-04-01,ws,1
20736,0,700710000,2022-05-02,2024-07-02,1.0,226.0,2022-04-01,ws,1
24824,0,700710000,2024-07-02,2025-06-30,1.0,226.0,2024-06-01,ws,1
41,5,700720000,2010-01-01,2012-05-02,1.0,258.0,2012-04-01,bdm,0
1239,0,700720000,2012-05-02,2014-05-02,1.0,258.0,2012-04-01,ws,1
3696,0,700720000,2014-05-02,2016-05-02,1.0,247.0,2014-04-01,ws,1
6294,0,700720000,2016-05-02,2018-05-02,1.0,243.0,2016-04-01,ws,1
8925,0,700720000,2018-05-02,2019-11-02,1.0,222.0,2018-04-01,ws,1
11435,0,700720000,2019-11-02,2020-05-02,1.0,226.0,2019-10-01,ws,1
14071,0,700720000,2020-05-02,2022-05-02,1.0,226.0,2020-04-01,ws,1
20737,0,700720000,2022-05-02,2024-07-02,1.0,226.0,2022-04-01,ws,1
24825,0,700720000,2024-07-02,2025-06-30,1.0,226.0,2024-06-01,ws,1
42,5,700730000,2010-01-01,2012-05-02,1.0,213.0,2012-04-01,bdm,0
1240,0,700730000,2012-05-02,2014-05-02,1.0,213.0,2012-04-01,ws,1
3697,0,700730000,2014-05-02,2016-05-02,1.0,214.0,2014-04-01,ws,1
6295,0,700730000,2016-05-02,2018-05-02,1.0,211.0,2016-04-01,ws,1
8926,0,700730000,2018-05-02,2019-11-02,1.0,185.0,2018-04-01,ws,1
11436,0,700730000,2019-11-02,2020-05-02,1.0,188.0,2019-10-01,ws,1
14072,0,700730000,2020-05-02,2022-05-02,1.0,188.0,2020-04-01,ws,1
20738,0,700730000,2022-05-02,2024-07-02,1.0,188.0,2022-04-01,ws,1
24826,0,700730000,2024-07-02,2025-06-30,1.0,188.0,2024-06-01,ws,1
43,5,700740000,2010-01-01,2012-05-02,1.0,213.0,2012-04-01,bdm,0
1241,0,700740000,2012-05-02,2014-05-02,1.0,213.0,2012-04-01,ws,1
3698,0,700740000,2014-05-02,2016-05-02,1.0,214.0,2014-04-01,ws,1
6296,0,700740000,2016-05-02,2018-05-02,1.0,211.0,2016-04-01,ws,1
8927,0,700740000,2018-05-02,2019-11-02,1.0,185.0,2018-04-01,ws,1
11437,0,700740000,2019-11-02,2020-05-02,1.0,188.0,2019-10-01,ws,1
14073,0,700740000,2020-05-02,2022-05-02,1.0,188.0,2020-04-01,ws,1
20739,0,700740000,2022-05-02,2024-07-02,1.0,188.0,2022-04-01,ws,1
24827,0,700740000,2024-07-02,2025-06-30,1.0,188.0,2024-06-01,ws,1
44,5,700750000,2010-01-01,2012-05-02,1.0,190.0,2012-04-01,bdm,0
1242,0,700750000,2012-05-02,2014-05-02,1.0,190.0,2012-04-01,ws,1
3699,0,700750000,2014-05-02,2016-05-02,1.0,184.0,2014-04-01,ws,1
6297,0,700750000,2016-05-02,2018-05-02,1.0,184.0,2016-04-01,ws,1
8928,0,700750000,2018-05-02,2019-11-02,1.0,184.0,2018-04-01,ws,1
11438,0,700750000,2019-11-02,2020-05-02,1.0,187.0,2019-10-01,ws,1
14074,0,700750000,2020-05-02,2022-05-02,1.0,187.0,2020-04-01,ws,1
20740,0,700750000,2022-05-02,2024-07-02,1.0,187.0,2022-04-01,ws,1
24828,0,700750000,2024-07-02,2025-06-30,1.0,186.0,2024-06-01,ws,1
45,5,700760000,2010-01-01,2012-05-02,1.0,190.0,2012-04-01,bdm,0
1243,0,700760000,2012-05-02,2014-05-02,1.0,190.0,2012-04-01,ws,1
3700,0,700760000,2014-05-02,2016-05-02,1.0,184.0,2014-04-01,ws,1
6298,0,700760000,2016-05-02,2018-05-02,1.0,184.0,2016-04-01,ws,1
8929,0,700760000,2018-05-02,2019-11-02,1.0,184.0,2018-04-01,ws,1
11439,0,700760000,2019-11-02,2020-05-02,1.0,187.0,2019-10-01,ws,1
14075,0,700760000,2020-05-02,2022-05-02,1.0,187.0,2020-04-01,ws,1
20741,0,700760000,2022-05-02,2024-07-02,1.0,187.0,2022-04-01,ws,1
24829,0,700760000,2024-07-02,2025-06-30,1.0,186.0,2024-06-01,ws,1
46,5,700770000,2010-01-01,2012-05-02,1.0,190.0,2012-04-01,bdm,0
1244,0,700770000,2012-05-02,2014-05-02,1.0,190.0,2012-04-01,ws,1
3701,0,700770000,2014-05-02,2016-05-02,1.0,184.0,2014-04-01,ws,1
6299,0,700770000,2016-05-02,2018-05-02,1.0,184.0,2016-04-01,ws,1
8930,0,700770000,2018-05-02,2019-11-02,1.0,184.0,2018-04-01,ws,1
11440,0,700770000,2019-11-02,2020-05-02,1.0,187.0,2019-10-01,ws,1
14076,0,700770000,2020-05-02,2022-05-02,1.0,187.0,2020-04-01,ws,1
20742,0,700770000,2022-05-02,2024-07-02,1.0,187.0,2022-04-01,ws,1
24830,0,700770000,2024-07-02,2025-06-30,1.0,186.0,2024-06-01,ws,1
47,5,700780000,2010-01-01,2012-05-02,1.0,158.0,2012-04-01,bdm,0
1245,0,700780000,2012-05-02,2014-05-02,1.0,158.0,2012-04-01,ws,1
3702,0,700780000,2014-05-02,2016-05-02,1.0,159.0,2014-04-01,ws,1
6300,0,700780000,2016-05-02,2018-05-02,1.0,154.0,2016-04-01,ws,1
8931,0,700780000,2018-05-02,2019-11-02,1.0,151.0,2018-04-01,ws,1
11441,0,700780000,2019-11-02,2020-05-02,1.0,150.0,2019-10-01,ws,1
14077,0,700780000,2020-05-02,2022-05-02,1.0,150.0,2020-04-01,ws,1
20743,0,700780000,2022-05-02,2024-07-02,1.0,150.0,2022-04-01,ws,1
24831,0,700780000,2024-07-02,2025-06-30,1.0,149.0,2024-06-01,ws,1
48,5,700790000,2010-01-01,2012-05-02,1.0,158.0,2012-04-01,bdm,0
1246,0,700790000,2012-05-02,2014-05-02,1.0,158.0,2012-04-01,ws,1
3703,0,700790000,2014-05-02,2016-05-02,1.0,159.0,2014-04-01,ws,1
6301,0,700790000,2016-05-02,2018-05-02,1.0,154.0,2016-04-01,ws,1
8932,0,700790000,2018-05-02,2019-11-02,1.0,151.0,2018-04-01,ws,1
11442,0,700790000,2019-11-02,2020-05-02,1.0,150.0,2019-10-01,ws,1
14078,0,700790000,2020-05-02,2022-05-02,1.0,150.0,2020-04-01,ws,1
20744,0,700790000,2022-05-02,2024-07-02,1.0,150.0,2022-04-01,ws,1
24832,0,700790000,2024-07-02,2025-06-30,1.0,149.0,2024-06-01,ws,1
49,5,700800000,2010-01-01,2012-05-02,1.0,158.0,2012-04-01,bdm,0
1247,0,700800000,2012-05-02,2014-05-02,1.0,158.0,2012-04-01,ws,1
3704,0,700800000,2014-05-02,2016-05-02,1.0,159.0,2014-04-01,ws,1
6302,0,700800000,2016-05-02,2018-05-02,1.0,154.0,2016-04-01,ws,1
8933,0,700800000,2018-05-02,2019-11-02,1.0,151.0,2018-04-01,ws,1
11443,0,700800000,2019-11-02,2020-05-02,1.0,150.0,2019-10-01,ws,1
14079,0,700800000,2020-05-02,2022-05-02,1.0,150.0,2020-04-01,ws,1
20745,0,700800000,2022-05-02,2024-07-02,1.0,150.0,2022-04-01,ws,1
24833,0,700800000,2024-07-02,2025-06-30,1.0,149.0,2024-06-01,ws,1
50,0,700810000,2010-01-01,2012-05-02,1.0,145.0,2012-04-01,bdm,0
1248,0,700810000,2012-05-02,2014-05-02,1.0,145.0,2012-04-01,ws,1
3705,0,700810000,2014-05-02,2016-05-02,1.0,149.0,2014-04-01,ws,1
6303,0,700810000,2016-05-02,2018-05-02,1.0,133.0,2016-04-01,ws,1
8934,0,700810000,2018-05-02,2019-11-02,1.0,133.0,2018-04-01,ws,1
11444,0,700810000,2019-11-02,2020-05-02,1.0,135.0,2019-10-01,ws,1
14080,0,700810000,2020-05-02,2022-05-02,1.0,135.0,2020-04-01,ws,1
20746,0,700810000,2022-05-02,2024-07-02,1.0,135.0,2022-04-01,ws,1
24834,0,700810000,2024-07-02,2025-06-30,1.0,135.0,2024-06-01,ws,1
51,0,700820000,2010-01-01,2012-05-02,1.0,145.0,2012-04-01,bdm,0
1249,0,700820000,2012-05-02,2014-05-02,1.0,145.0,2012-04-01,ws,1
3706,0,700820000,2014-05-02,2016-05-02,1.0,149.0,2014-04-01,ws,1
6304,0,700820000,2016-05-02,2018-05-02,1.0,133.0,2016-04-01,ws,1
8935,0,700820000,2018-05-02,2019-11-02,1.0,133.0,2018-04-01,ws,1
11445,0,700820000,2019-11-02,2020-05-02,1.0,135.0,2019-10-01,ws,1
14081,0,700820000,2020-05-02,2022-05-02,1.0,135.0,2020-04-01,ws,1
20747,0,700820000,2022-05-02,2024-07-02,1.0,135.0,2022-04-01,ws,1
24835,0,700820000,2024-07-02,2025-06-30,1.0,135.0,2024-06-01,ws,1
52,0,700830000,2010-01-01,2012-05-02,1.0,145.0,2012-04-01,bdm,0
1250,0,700830000,2012-05-02,2014-05-02,1.0,145.0,2012-04-01,ws,1
3707,0,700830000,2014-05-02,2016-05-02,1.0,149.0,2014-04-01,ws,1
6305,0,700830000,2016-05-02,2018-05-02,1.0,133.0,2016-04-01,ws,1
8936,0,700830000,2018-05-02,2019-11-02,1.0,133.0,2018-04-01,ws,1
11446,0,700830000,2019-11-02,2020-05-02,1.0,135.0,2019-10-01,ws,1
14082,0,700830000,2020-05-02,2022-05-02,1.0,135.0,2020-04-01,ws,1
20748,0,700830000,2022-05-02,2024-07-02,1.0,135.0,2022-04-01,ws,1
24836,0,700830000,2024-07-02,2025-06-30,1.0,135.0,2024-06-01,ws,1
53,5,700840000,2010-01-01,2012-05-02,1.0,132.0,2012-04-01,bdm,0
1251,0,700840000,2012-05-02,2014-05-02,1.0,132.0,2012-04-01,ws,1
3708,0,700840000,2014-05-02,2016-05-02,1.0,132.0,2014-04-01,ws,1
6306,0,700840000,2016-05-02,2018-05-02,1.0,118.0,2016-04-01,ws,1
8937,0,700840000,2018-05-02,2019-11-02,1.0,118.0,2018-04-01,ws,1
11447,0,700840000,2019-11-02,2020-05-02,1.0,120.0,2019-10-01,ws,1
14083,0,700840000,2020-05-02,2022-05-02,1.0,119.0,2020-04-01,ws,1
20749,0,700840000,2022-05-02,2024-07-02,1.0,119.0,2022-04-01,ws,1
24837,0,700840000,2024-07-02,2025-06-30,1.0,115.0,2024-06-01,ws,1
54,5,700850000,2010-01-01,2012-05-02,1.0,132.0,2012-04-01,bdm,0
1252,0,700850000,2012-05-02,2014-05-02,1.0,132.0,2012-04-01,ws,1
3709,0,700850000,2014-05-02,2016-05-02,1.0,132.0,2014-04-01,ws,1
6307,0,700850000,2016-05-02,2018-05-02,1.0,118.0,2016-04-01,ws,1
8938,0,700850000,2018-05-02,2019-11-02,1.0,118.0,2018-04-01,ws,1
11448,0,700850000,2019-11-02,2020-05-02,1.0,120.0,2019-10-01,ws,1
14084,0,700850000,2020-05-02,2022-05-02,1.0,119.0,2020-04-01,ws,1
20750,0,700850000,2022-05-02,2024-07-02,1.0,119.0,2022-04-01,ws,1
24838,0,700850000,2024-07-02,2025-06-30,1.0,115.0,2024-06-01,ws,1
55,5,700860000,2010-01-01,2012-05-02,1.0,132.0,2012-04-01,bdm,0
1253,0,700860000,2012-05-02,2014-05-02,1.0,132.0,2012-04-01,ws,1
3710,0,700860000,2014-05-02,2016-05-02,1.0,132.0,2014-04-01,ws,1
6308,0,700860000,2016-05-02,2018-05-02,1.0,118.0,2016-04-01,ws,1
8939,0,700860000,2018-05-02,2019-11-02,1.0,118.0,2018-04-01,ws,1
11449,0,700860000,2019-11-02,2020-05-02,1.0,120.0,2019-10-01,ws,1
14085,0,700860000,2020-05-02,2022-05-02,1.0,119.0,2020-04-01,ws,1
20751,0,700860000,2022-05-02,2024-07-02,1.0,119.0,2022-04-01,ws,1
24839,0,700860000,2024-07-02,2025-06-30,1.0,115.0,2024-06-01,ws,1
56,0,700870000,2010-01-01,2012-05-02,1.0,139.0,2012-04-01,bdm,0
1254,0,700870000,2012-05-02,2014-05-02,1.0,139.0,2012-04-01,ws,1
3711,0,700870000,2014-05-02,2016-05-02,1.0,142.0,2014-04-01,ws,1
6309,0,700870000,2016-05-02,2018-05-02,1.0,142.0,2016-04-01,ws,1
8940,0,700870000,2018-05-02,2019-11-02,1.0,142.0,2018-04-01,ws,1
11450,0,700870000,2019-11-02,2020-05-02,1.0,145.0,2019-10-01,ws,1
14086,0,700870000,2020-05-02,2022-05-02,1.0,145.0,2020-04-01,ws,1
20752,0,700870000,2022-05-02,2024-07-02,1.0,145.0,2022-04-01,ws,1
24840,0,700870000,2024-07-02,2025-06-30,1.0,145.0,2024-06-01,ws,1
57,0,700880000,2010-01-01,2012-05-02,1.0,139.0,2012-04-01,bdm,0
1255,0,700880000,2012-05-02,2014-05-02,1.0,139.0,2012-04-01,ws,1
3712,0,700880000,2014-05-02,2016-05-02,1.0,142.0,2014-04-01,ws,1
6310,0,700880000,2016-05-02,2018-05-02,1.0,142.0,2016-04-01,ws,1
8941,0,700880000,2018-05-02,2019-11-02,1.0,142.0,2018-04-01,ws,1
11451,0,700880000,2019-11-02,2020-05-02,1.0,145.0,2019-10-01,ws,1
14087,0,700880000,2020-05-02,2022-05-02,1.0,145.0,2020-04-01,ws,1
20753,0,700880000,2022-05-02,2024-07-02,1.0,145.0,2022-04-01,ws,1
24841,0,700880000,2024-07-02,2025-06-30,1.0,145.0,2024-06-01,ws,1
58,0,700890000,2010-01-01,2012-05-02,1.0,139.0,2012-04-01,bdm,0
1256,0,700890000,2012-05-02,2014-05-02,1.0,139.0,2012-04-01,ws,1
3713,0,700890000,2014-05-02,2016-05-02,1.0,142.0,2014-04-01,ws,1
6311,0,700890000,2016-05-02,2018-05-02,1.0,142.0,2016-04-01,ws,1
8942,0,700890000,2018-05-02,2019-11-02,1.0,142.0,2018-04-01,ws,1
11452,0,700890000,2019-11-02,2020-05-02,1.0,145.0,2019-10-01,ws,1
14088,0,700890000,2020-05-02,2022-05-02,1.0,145.0,2020-04-01,ws,1
20754,0,700890000,2022-05-02,2024-07-02,1.0,145.0,2022-04-01,ws,1
24842,0,700890000,2024-07-02,2025-06-30,1.0,145.0,2024-06-01,ws,1
59,5,705040000,2010-01-01,2012-05-02,1.0,2900.0,2012-04-01,bdm,0
59,5,705040000,2012-05-02,2013-02-02,1.0,2900.0,2012-04-01,ws,1
1042,5,705040000,2013-02-02,2013-05-02,,2790.0,2013-01-01,ws,1
1257,0,705040000,2013-05-02,2014-05-02,1.0,2680.0,2013-04-01,ws,1
3714,0,705040000,2014-05-02,2016-05-02,1.0,2520.0,2014-04-01,ws,1
6312,0,705040000,2016-05-02,2018-05-02,1.0,2440.0,2016-04-01,ws,1
8943,0,705040000,2018-05-02,2019-11-02,1.0,2440.0,2018-04-01,ws,1
11453,0,705040000,2019-11-02,2020-05-02,1.0,2490.0,2019-10-01,ws,1
14089,0,705040000,2020-05-02,2022-05-02,1.0,2490.0,2020-04-01,ws,1
20755,0,705040000,2022-05-02,2024-07-02,1.0,2490.0,2022-04-01,ws,1
24843,0,705040000,2024-07-02,2025-06-30,1.0,2490.0,2024-06-01,ws,1
60,5,710010001,2010-01-01,2012-05-02,1.0,16900.0,2012-04-01,bdm,0
1258,0,710010001,2012-05-02,2014-05-02,1.0,16900.0,2012-04-01,ws,1
3715,0,710010001,2014-05-02,2016-05-02,1.0,16600.0,2014-04-01,ws,1
6313,0,710010001,2016-05-02,2018-05-02,1.0,15900.0,2016-04-01,ws,1
8944,0,710010001,2018-05-02,2019-11-02,1.0,15000.0,2018-04-01,ws,1
11454,0,710010001,2019-11-02,2020-05-02,1.0,14600.0,2019-10-01,ws,1
14090,0,710010001,2020-05-02,2022-05-02,1.0,14400.0,2020-04-01,ws,1
20756,0,710010001,2022-05-02,2024-07-02,1.0,13900.0,2022-04-01,ws,1
24844,0,710010001,2024-07-02,2025-06-30,1.0,13600.0,2024-06-01,ws,1
61,5,710010002,2010-01-01,2012-05-02,1.0,87.0,2012-04-01,bdm,0
1259,0,710010002,2012-05-02,2014-05-02,1.0,87.0,2012-04-01,ws,1
3716,0,710010002,2014-05-02,2016-05-02,1.0,89.0,2014-04-01,ws,1
6314,0,710010002,2016-05-02,2018-05-02,1.0,89.0,2016-04-01,ws,1
8945,0,710010002,2018-05-02,2019-11-02,1.0,89.0,2018-04-01,ws,1
11455,0,710010002,2019-11-02,2020-05-02,1.0,91.0,2019-10-01,ws,1
12705,9,710010002,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
62,5,710010003,2010-01-01,2012-05-02,1.0,100.0,2012-04-01,bdm,0
1260,0,710010003,2012-05-02,2014-05-02,1.0,100.0,2012-04-01,ws,1
3717,0,710010003,2014-05-02,2016-05-02,1.0,98.0,2014-04-01,ws,1
6315,0,710010003,2016-05-02,2018-05-02,1.0,95.0,2016-04-01,ws,1
8946,0,710010003,2018-05-02,2019-11-02,1.0,95.0,2018-04-01,ws,1
11456,0,710010003,2019-11-02,2020-05-02,1.0,96.0,2019-10-01,ws,1
12706,9,710010003,2020-05-02,2025-06-30,,0.0,2020-04-01,aes,2
63,5,710010004,2010-01-01,2012-05-02,1.0,1670.0,2012-04-01,bdm,0
1261,0,710010004,2012-05-02,2014-05-02,1.0,1670.0,2012-04-01,ws,1
3718,0,710010004,2014-05-02,2016-05-02,1.0,1660.0,2014-04-01,ws,1
6316,0,710010004,2016-05-02,2018-05-02,1.0,1660.0,2016-04-01,ws,1
8947,0,710010004,2018-05-02,2019-11-02,1.0,1820.0,2018-04-01,ws,1
11457,0,710010004,2019-11-02,2020-05-02,1.0,1790.0,2019-10-01,ws,1
14091,0,710010004,2020-05-02,2022-05-02,1.0,1790.0,2020-04-01,ws,1
20757,0,710010004,2022-05-02,2024-07-02,1.0,1790.0,2022-04-01,ws,1
24845,0,710010004,2024-07-02,2025-06-30,1.0,1790.0,2024-06-01,ws,1
64,0,710010005,2010-01-01,2012-05-02,1.0,1910.0,2012-04-01,bdm,0
1262,0,710010005,2012-05-02,2014-05-02,1.0,1910.0,2012-04-01,ws,1
3719,0,710010005,2014-05-02,2016-05-02,1.0,1930.0,2014-04-01,ws,1
6317,0,710010005,2016-05-02,2018-05-02,1.0,1930.0,2016-04-01,ws,1
7579,9,710010005,2018-05-02,2025-06-30,,0.0,2018-04-01,aes,2
65,0,710010006,2010-01-01,2012-05-02,1.0,2790.0,2012-04-01,bdm,0
1263,0,710010006,2012-05-02,2014-05-02,1.0,2790.0,2012-04-01,ws,1
3720,0,710010006,2014-05-02,2016-05-02,1.0,2860.0,2014-04-01,ws,1
6318,0,710010006,2016-05-02,2018-05-02,1.0,2810.0,2016-04-01,ws,1
8948,0,710010006,2018-05-02,2019-11-02,1.0,2750.0,2018-04-01,ws,1
11458,0,710010006,2019-11-02,2020-05-02,1.0,2800.0,2019-10-01,ws,1
14092,0,710010006,2020-05-02,2022-05-02,1.0,2720.0,2020-04-01,ws,1
20758,0,710010006,2022-05-02,2024-07-02,1.0,2630.0,2022-04-01,ws,1
24846,0,710010006,2024-07-02,2025-06-30,1.0,2630.0,2024-06-01,ws,1
66,5,710010007,2010-01-01,2012-05-02,1.0,2860.0,2012-04-01,bdm,0
1264,0,710010007,2012-05-02,2014-05-02,1.0,2860.0,2012-04-01,ws,1
3721,0,710010007,2014-05-02,2016-05-02,1.0,2740.0,2014-04-01,ws,1
6319,0,710010007,2016-05-02,2018-05-02,1.0,2640.0,2016-04-01,ws,1
8949,0,710010007,2018-05-02,2019-11-02,1.0,3200.0,2018-04-01,ws,1
11459,0,710010007,2019-11-02,2020-05-02,1.0,2970.0,2019-10-01,ws,1
14093,0,710010007,2020-05-02,2022-05-02,1.0,2970.0,2020-04-01,ws,1
20759,0,710010007,2022-05-02,2024-07-02,1.0,2970.0,2022-04-01,ws,1
24847,0,710010007,2024-07-02,2025-06-30,1.0,2970.0,2024-06-01,ws,1
67,0,710010008,2010-01-01,2012-05-02,1.0,1350.0,2012-04-01,bdm,0
1265,0,710010008,2012-05-02,2014-05-02,1.0,1350.0,2012-04-01,ws,1
3722,0,710010008,2014-05-02,2016-05-02,1.0,1380.0,2014-04-01,ws,1
5018,9,710010008,2016-05-02,2025-06-30,,0.0,2016-04-01,aes,2
68,5,710010009,2010-01-01,2012-05-02,1.0,80900.0,2012-04-01,bdm,0
68,5,710010009,2012-05-02,2013-02-02,1.0,80900.0,2012-04-01,ws,1
1043,5,710010009,2013-02-02,2013-05-02,,78200.0,2013-01-01,ws,1
1266,0,710010009,2013-05-02,2014-05-02,1.0,75500.0,2013-04-01,ws,1
2573,5,710010009,2014-05-02,2015-02-02,1.0,76400.0,2014-04-01,ws,1
2342,5,710010009,2015-02-02,2015-05-02,,74000.0,2015-01-01,ws,1
3723,0,710010009,2015-05-02,2016-05-02,1.0,71500.0,2015-04-01,ws,1
6320,0,710010009,2016-05-02,2018-05-02,1.0,63400.0,2016-04-01,ws,1
8950,0,710010009,2018-05-02,2019-11-02,1.0,63400.0,2018-04-01,ws,1
11460,0,710010009,2019-11-02,2020-05-02,1.0,64500.0,2019-10-01,ws,1
14094,0,710010009,2020-05-02,2022-05-02,1.0,64300.0,2020-04-01,ws,1
20760,0,710010009,2022-05-02,2024-07-02,1.0,63100.0,2022-04-01,ws,1
24848,0,710010009,2024-07-02,2025-06-30,1.0,63100.0,2024-06-01,ws,1
69,5,710010010,2010-01-01,2012-05-02,1.0,103000.0,2012-04-01,bdm,0
1267,0,710010010,2012-05-02,2014-05-02,1.0,103000.0,2012-04-01,ws,1
3724,0,710010010,2014-05-02,2016-05-02,1.0,104000.0,2014-04-01,ws,1
6321,0,710010010,2016-05-02,2018-05-02,1.0,100000.0,2016-04-01,ws,1
8951,0,710010010,2018-05-02,2019-11-02,1.0,97100.0,2018-04-01,ws,1
11461,0,710010010,2019-11-02,2020-05-02,1.0,97100.0,2019-10-01,ws,1
14095,0,710010010,2020-05-02,2022-05-02,1.0,97100.0,2020-04-01,ws,1
19288,5,710010010,2022-05-02,2023-02-02,1.0,93500.0,2022-04-01,ws,1
20582,5,710010010,2023-02-02,2023-05-02,,86300.0,2023-01-01,ws,1
20761,0,710010010,2023-05-02,2024-07-02,1.0,79100.0,2023-04-01,ws,1
24849,0,710010010,2024-07-02,2025-06-30,1.0,79100.0,2024-06-01,ws,1
70,0,710010011,2010-01-01,2012-05-02,1.0,51400.0,2012-04-01,bdm,0
1268,0,710010011,2012-05-02,2014-05-02,1.0,51400.0,2012-04-01,ws,1
3725,0,710010011,2014-05-02,2016-05-02,1.0,52400.0,2014-04-01,ws,1
6322,0,710010011,2016-05-02,2018-05-02,1.0,52400.0,2016-04-01,ws,1
8952,0,710010011,2018-05-02,2019-11-02,1.0,52400.0,2018-04-01,ws,1
11462,0,710010011,2019-11-02,2020-05-02,1.0,53400.0,2019-10-01,ws,1
14096,0,710010011,2020-05-02,2022-05-02,1.0,53400.0,2020-04-01,ws,1
20762,0,710010011,2022-05-02,2024-07-02,1.0,53400.0,2022-04-01,ws,1
24850,0,710010011,2024-07-02,2025-06-30,1.0,67400.0,2024-06-01,ws,1
71,0,710010012,2010-01-01,2012-05-02,1.0,59000.0,2012-04-01,bdm,0
1269,0,710010012,2012-05-02,2014-05-02,1.0,59000.0,2012-04-01,ws,1
3726,0,710010012,2014-05-02,2016-05-02,1.0,60600.0,2014-04-01,ws,1
5022,5,710010012,2016-05-02,2016-10-02,1.0,143000.0,2016-04-01,ws,1
6323,0,710010012,2016-10-02,2018-05-02,1.0,143000.0,2016-09-01,ws,1
8953,0,710010012,2018-05-02,2019-11-02,1.0,143000.0,2018-04-01,ws,1
11463,0,710010012,2019-11-02,2020-05-02,1.0,146000.0,2019-10-01,ws,1
14097,0,710010012,2020-05-02,2022-05-02,1.0,146000.0,2020-04-01,ws,1
20763,0,710010012,2022-05-02,2024-07-02,1.0,146000.0,2022-04-01,ws,1
